category,word,description,id
idiom,蓋世之才(개세지재),"덮을 개, 대 세, 갈 지, 재주 재. [풀이] 세상을 뒤덮을 만한 뛰어난 재주나 그런 인재. ",idiom59
idiom,敎外別傳(교외별전),"가르칠 교, 바깥 외, 나눌 별, 전할 전. [풀이] 선종(불교의 종파 중 하나)에서, 부처의 가르침을 말이나 글에 의하지 않고 바로 마음에서 마음으로 전하여 진리를 깨닫게 하는 법",idiom60
idiom,箝口枯腸(겸구고장),"재갈 물릴 겸, 입 구, 마를 고, 창자 장. [풀이] 입을 다물고 말을 하지 않음.",idiom61
idiom,管中之天(관중지천),"대롱 관, 가운데 중, 갈 지, 하늘 천. [풀이] '우물 안 개구리'라는 뜻으로, 세상 물정에 어둡고 시야가 좁음을 나타낸다.",idiom62
idiom,管中窺豹(관중규표),"대롱 관, 가운데 중, 엿볼 규, 표범 표. [풀이] 대롱 구멍으로 표범을 보면 털의 무늬 전체를 보지 못하고 겨우 그 일부분의 무늬밖에 보지 못하므로, 식견이 좁음의 비유로 쓰임.",idiom63
idiom,管鮑之交(관포지교),"대롱 관, 절인어물 포, 어조사 지, 사귈 교. [풀이] 절친한 친구간의 사귐을 의미.",idiom64
idiom,結義兄弟(결의형제),"맺을 결, 옳을 의, 형 형, 아우 제. [풀이] 의리로써 남남끼리 형제의 관계를 맺음. 또는 그 형제",idiom65
idiom,結者解之(결자해지),"맺을 결, 놈 자, 풀 해, 갈 지. [풀이] 맺은 사람이 풀어야 한다. 일을 행한 사람이 그것을 해결해야 함.",idiom66
idiom,結草報恩(결초보은),"맺을 결, 풀 초, 갚을 보, 은혜 은. [풀이] 풀을 묶어서 은혜에 보답한다. 죽어 혼령이 되어서라도 은혜를 잊지 않고 갚음. ",idiom67
idiom,結跏趺坐(결가부좌),"맺을 결, 책상다리 가, 책상다리 부, 앉을 좌. [풀이] 가부좌 또는 전가부좌, 본가부좌라고도 하며, 가는 발바닥, 부는 발등을 말한다.",idiom68
idiom,經世濟民(경세제민),"다스릴 경, 세상 세, 건널 제, 백성 민. [풀이] 세상을 다스리고 백성을 구제함.",idiom69
idiom,經國濟世(경국제세),"다스릴 경, 나라 국, 건널 제, 대 세. [풀이] 나라를 잘 다스려 도탄에 빠진 백성을 구제함. ",idiom70
idiom,經天緯地(경천위지)," 날줄 경, 하늘 천, 씨줄 위, 땅 지. [풀이] 온 천하를 조직적으로 잘 계획하여 다스림.",idiom71
idiom,群盲撫象(군맹무상),"무리 군, 눈멀 맹, 어루만질 무, 코끼리 상. [풀이] 맹인 코끼리 만지기. 사물을 좁은 생각이나 의견, 견해, 관점으로 잘못 판단함을 이르는 말.",idiom72
idiom,群盲評象(군맹평상),"무리 군, 소경 맹, 비평할 평, 코끼리 상. [풀이] 장님이 코끼리 말하듯 함. 평범한 사람은 모든 사물은 자기 주관대로 판단하거나 그 일부밖에 파악하지 못함을 비유한 말.",idiom73
idiom,群雄割據(군웅할거),"무리 군, 수컷 웅, 나눌 할, 의거할 거. [풀이] 한 나라 안에 독립적인 힘을 가진 여러 세력이 서로 대립하는 형세.",idiom74
idiom,箕山之節(기산지절),"키 기, 뫼 산, 어조사 지, 마디 절. [풀이] 영천에서 귀를 씻다. 소부 허유의 일에서 온 말. 몸가짐이 결백함의 비유. 불쾌한 이야기를 듣는 것을 싫어함.",idiom75
idiom,群鷄一鶴(군계일학),"무리 군, 닭 계, 하나 일, 학 학. [풀이] 평범한 무리 속 유독 뛰어난 함 사람",idiom76
idiom,耕當問奴(경당문노),"밭 갈 경, 마땅할 당, 물을 문, 종 노, 짤 직, 계집종 비. [풀이] 모든 일은 그 전문가에게 묻는 게 옳음.",idiom77
idiom,耕者有田(경자유전),"밭 갈 경, 놈 자, 있을 유, 밭 전. [풀이] 농자를 짓는 사람이 땅을 소유해야 한다는 말. ",idiom78
idiom,股肱之臣(고굉지신),"다리 고, 팔 굉, 갈 지, 신하 신. [풀이] 임금이 가장 믿고 중하게 여기는 신하라는 말.",idiom79
idiom,膏?之疾(고황지질),"기름 고, 명치끝 황, 갈 지, 병 질. [풀이] 고치기 힘든 중한 병",idiom80
idiom,膏粱珍味(고량진미),기름진 고기와 좋은 곡식으로 만든 맛있는 음식,idiom81
idiom,膠柱鼓瑟(교주고슬),"아교 교, 기둥 주, 연주할 고, 비파 슬. [풀이] 기둥을 아교로 붙이고 거문고를 탄다. 아둔하고 어리석은 행동을 일컫는 말.",idiom82
idiom,膠漆之交(교칠지교),"아교 교, 옻 칠, 갈 지, 사귈 교. [풀이] 아교와 풀의 사귐. 사귐이 극히 두터워 아교나 풀처럼 서로 떨어질 수 없음. ",idiom83
idiom,舊官名官(구관명관),"예 구, 벼슬 관, 이름 명, 벼슬 관. [풀이] 옛 것이 현재의 것보다 상대적으로 나을 때 쓰는 말",idiom84
idiom,苟命徒生(구명도생),"구제할 구, 목숨 명, 꾀할 도, 살 생. [풀이] 뚜렷한 목표나 바라는 바 없이 살기만을 도모하는 것, 근근이 살아가는 것을 말한다.",idiom85
idiom,苟安偸生(구안투생),"구차할 구, 편안할 안, 훔칠 투, 살 생. [풀이] 한때의 편안을 탐하여 헛되이 살아감.",idiom86
idiom,개발 도상국,산업의 근대화와 경제 개발이 선진국에 비하여 뒤떨어진 나라.,idiom87
idiom,경제,"생산이나 소비 등과 관련된 사람들의 활동. 또는 한 사회나 국가에서 돈, 자원, 산업, 생산, 소비, 무역 등과 관련된 모든 활동. 사회의 경제 현상을 분석하고 연구하는 학문. 이익을 높이기 위하여 돈이나 시간, 노력 등을 적게 들임.",idiom88
idiom,경제 발전,"자본과 기술, 산업 구조 등 경제 사회의 전반적인 요소가 성장하면서 생산력이 늘어나는 현상.",idiom89
idiom,경제 성장,한 나라의 경제 규모와 능력이 점차 커지는 일.,idiom90
idiom,耕山釣水(경산조수),"밭 갈 경, 뫼 산, 낚시 조, 물 수. [풀이] 밭을 갈고 물고기를 잡는 생활. 소박하며 속세에서 떠난 생활.",idiom91
idiom,경제 성장률,한 나라에서 일정 기간 동안 이룩한 국민 소득의 증감을 백분율로 나타낸 값.,idiom92
idiom,箕?之業(기구지업),"키 기, 갖옷 구, 어조사 지, 일 업. [풀이] 조상 대대로 전승하여 오는 사업.",idiom93
idiom,窮鳥入懷(궁조입회),"궁할 궁, 새 조, 들 입, 품을 회. [풀이] 쫓기는 새가 사람의 품에 날아든다는 뜻으로, 막바지에 몰려 의지해 오는 사람에게는 인정을 베풀어 도와주어야 함을 의미",idiom94
idiom,犬馬之勞(견마지로),"개 견, 말 마, 갈 지, 힘쓸 로. [풀이] '개나 말 정도의 하찮은 힘 또는 수고'를 가리키는 말. 윗사람에게 충성을 다하는 자신의 노력을 낮추어 이르는 말",idiom95
idiom,犬馬之年(견마지년),"개 견, 말 마, 어조사 지, 해 년. [풀이] 개와 말의 나이란 뜻으로 윗사람에게 자신의 나이 또는 자신을 낮추어 이르는 말",idiom96
idiom,犬馬之忠(견마지충),"개 견, 말 마, 갈 지, 충성 충. [풀이] 임금이나 나라에 제 몸을 아끼지 않고 온갖 힘을 다하여 바치는 자기의 충성을 아주 겸손하게 이르는 말. ",idiom97
idiom,犬馬之誠(견마지성),"개 견, 말 마, 갈 지, 정성 성. [풀이] 남에 대하여 자기가 바치는 정성을 겸손하게 이르는 말.",idiom98
idiom,犬馬之養(견마지양),"개 견, 말 마, 갈 지, 기를 양. [풀이] 단지 어버이를 부양할 뿐이며 공경하는 마음이 없음을 이름. ",idiom99
idiom,犬馬之齒(견마지치),"개 견, 말 마, 갈 지, 이 치. [풀이] '개나 말처럼 보람없이 헛되게 먹은 나이'라는 뜻으로, 남에게 자기 나이를 낮추어 이르는 말",idiom100
idiom,犬齧枯骨(견설고골),"개 견, 깨물 설, 마를 고, 뼈 골. [풀이] 개가 말라빠진 뼈를 핥는다. 아무 맛도 없음을 가리키는 말.",idiom101
idiom,狗尾續貂(구미속초),"개 구, 꼬리 미, 이을 속, 담비 초. [풀이] 담비 꼬리가 모자라 개 꼬리로 이음. 벼슬을 함부로 줌을 비유적으로 이르는 말, 휼륭한 것 뒤에 보잘 것 없는 것이 뒤따름을 비유적으로 이르는 말.",idiom102
idiom,狗猛酒酸(구맹주산),"개 구, 사나울 맹, 술 주, 식초 산. [풀이] 사나운 개 때문에 술을 사러 오는 사람이 없어 술맛이 초맛이 되었다. 간신이 있으면 어진 신하가 모이지 않아 나라가 쇠퇴함을 비유함. ",idiom103
idiom,狗足啼鐵(구족제철),"개 구, 발 족, 발굽 제, 쇠 철. [풀이] 개발에 편자. 옷차림이나 소지품이 주제나 격에 맞지 않게 과분하다는 말.",idiom104
idiom,狡兎三窟(교토삼굴),"교활할 교, 토끼 토, 석 삼, 굴 굴. [풀이] 교활한 토끼는 굴 셋을 판다는 뜻이니, 만일을 위해 이중삼중의 대비책을 마련하는 준비성을 말함.",idiom105
idiom,琴瑟之樂(금슬지락),"거문고 금, 비파 슬, 갈 지, 즐거울 락. [풀이] 부부의 화평하고 즐거움. 일가 화합의 즐거움.",idiom106
idiom,琴瑟之樂(금실지락),"거문고 금, 큰 거문고 슬, 갈 지, 노래 악. [풀이] 부부간의 사랑",idiom107
idiom,琴瑟友之(금슬우지),"거문고 금, 큰 거문고 슬, 벗 우, 갈 지. [풀이] 부부간의 금슬이 좋아 마치 친구처럼 지내는 것.",idiom108
idiom,窮鼠?猫(궁서설묘),쫓기는 짐승이 오히려 사람을 향해 덤벼든다는 말. 위급한 경우에는 짐승일지라도 적을 향해 싸우려 덤빔. 곤경에 처하면 약한 사람도 강한 사람을 해치려 한다는 뜻.,idiom109
idiom,琴瑟相和(금슬상화),"거문고 금, 큰 거문고 슬, 서로 상, 화할 화. [풀이] 부부 사이가 다정하고 화목함을 비유. 일가 화합의 즐거움.",idiom110
idiom,瓜田李下(과전이하),"오이 과, 밭 전, 오얏 리, 아래 하. [풀이] 의심받기 쉬운 행동은 피하는 것이 좋음을 이르는 말.",idiom111
idiom,矯枉過正(교왕과정),"바로잡을 교, 굽을 왕, 지나칠 과, 바를 정. [풀이] 굽은 것을 바로잡으려다 도를 지나쳐 오히려 중정을 잃음. 중용을 얻지 못함.",idiom112
idiom,矯角殺牛(교각살우),"바로잡을 교, 뿔 각, 죽일 살, 소 우. [풀이] 작은 이익에 정신을 팔다가 오히려 큰 손해를 보게 되는 어리석음을 말함.",idiom113
idiom,祈福信仰(기복신앙),복 받기를 기원하는 신앙,idiom114
idiom,空中樓閣(공중누각),"하늘 공, 가운데 중, 다락 누, 층집 각. [풀이] 공중에 떠 있는 신기루라는 뜻에서, 아무런 근거나 토대가 없는 사물이나 생각을 비유적으로 이르는 말.",idiom115
idiom,空前絶後(공전절후),"빌 공, 앞 전, 끊을 절, 뒤 후. [풀이] 이전에도 없고 이후에도 없다. 비교할 만한 것이 없음. ",idiom116
idiom,空理空論(공리공론),"헛되이 공, 도리 리, 헛되이 공, 말할 론. [풀이] 아무 소용이 없는 헛된 이론. 근거가 치밀하지 못한 어설프고 계획, 현실이 제대로 반영되지 못한 시행이 마땅하지 않은 정책 등에 대하여 쓰는 말",idiom117
idiom,空言無施(공언무시),"빌 공, 말씀 언, 없을 무, 행할 시. [풀이] 빈말만 하고 실천이 따르지 않음. ",idiom118
idiom,空谷?音(공곡공음),"빌 공, 골짜기 곡, 발자국소리 공, 소리 음. [풀이] 빈 골짜기의 발자국소리. 몹시 신기한 일이나 반가운 소식을 들음. ",idiom119
idiom,窮人謀事(궁인모사),"궁할 궁, 사람 인, 꾀할 모, 일 사. [풀이] 운수가 궁한 사람이 꾸미는 일. 일이 뜻대로 되지 아니하는 것을 이르는 말.",idiom120
idiom,窮寇莫追(궁구막추),"궁할 궁, 도둑 구, 말 막, 쫓을 추. [풀이] 궁지에 빠진 적이나 도둑을 모질게 핍박하거나 쫓지 말라. 궁지에 빠진 적을 공격하면 오히려 해를 입을 수 있음.",idiom121
idiom,窮年累世(궁년누세),자신의 일생과 자손 대대,idiom122
idiom,窮餘一策(궁여일책),"궁할 궁, 남을 여, 한 일, 꾀 책. [풀이] 궁박한 나머지 생각다 못하여 짜낸 꾀.",idiom123
idiom,窮餘之策(궁여지책),"궁할 궁, 남을 여, 갈 지, 꾀 책 [풀이] 궁박한 나머지 생각다 못하여 짜낸 꾀.  매우 궁하여 어려움 속에서 낸 마지막 계책. ",idiom124
idiom,琴瑟相和(금실상화),"거문고 금, 비파 슬, 서로 상, 화할 화. [풀이]거문고와 비파의 조화로운 화음처럼 부부 사이가 정답고 화목한 것을 이르는 말",idiom125
idiom,君子豹變(군자표변),"임금 군, 아들 자, 표범 표, 변할 변. [풀이] 허물을 고쳐 행함이 아주 빠르고 뚜렷하며 선으로 옮겨 가는 행위가 빛남을 이름",idiom126
idiom,경찰,사회의 질서를 지키고 국민의 안전과 재산을 보호하는 일. 또는 그러한 일을 맡은 국가 기관. 사회의 질서를 지키고 국민의 안전과 재산을 보호하는 일을 하는 공무원.,idiom127
idiom,고대,몹시 기다림. 원시 시대와 중세 사이의 아주 옛 시대. 옛 시대.,idiom128
idiom,氣盡脈盡(기진맥진),"기운 기, 다할 진, 이어질 맥, 다할 진. [풀이] 기력과 의지력이 죄다 없어짐.",idiom129
idiom,權謀術數(권모술수),"권세 권, 꾀할 모, 꾀 술, 채찍 책. [풀이]목적 달성을 위해 수단 방법을 가리지 않는 온갖 모략이나 술책, 또는 정치적인 책동이나 임기응변적인 책략.",idiom130
idiom,權宜之計(권의지계),"권세 권, 마땅할 의, 어조사 지, 셈할 계. [풀이] 때와 장소에 맞지 않는 대처 방법",idiom131
idiom,權不十年(권불십년),"권세 권, 아닐 불, 열 십, 해 년. [풀이] 권력은 십 년을 못 간다는 말.",idiom132
idiom,極盛則敗(극성즉패),"다할 극, 번성할 성, 곧 즉, 패할 패. [풀이] 몹시 왕성하면 얼마 가지 못해서 패망함.",idiom133
idiom,桀犬吠堯(걸견폐요),"횃대 걸, 개 구, 짖을 폐, 요임금 요. [풀이] 각자 자기의 주인에게 충성을 다함을 비유적으로 이르는 말. 악인의 앞잡이가 선량한 사람을 공격함을 비유하기도 함",idiom134
idiom,格物致知(격물치지),"바로잡을 격, 만물 물, 보낼 치, 알 지. [풀이] 실제적인 사물을 통하여 이치를 연구하여 온전한 지식에 다다름. ",idiom135
idiom,格其非心(격기비심),"바로잡을 격, 그 기, 아닐 비, 마음 심. [풀이] 불순한 마음을 바르게 고침. 그의 그릇된 마음을 바로잡음",idiom136
idiom,枯魚之肆(고어지사),"마른 나무 고, 물고기 어, 의 지, 저자 사. [풀이] 매우 곤궁한 처지를 비유",idiom137
idiom,枯木生花(고목생화),"마를 고, 나무 목, 날 생, 꽃 화. [풀이] 마른 나무에 꽃이 피었다. 불우했던 사람이 뜻밖의 행운을 만남을 비유한 말. 나이가 들어 운수가 좋음.",idiom138
idiom,枯木死灰(고목사회),"마를 고, 나무 목, 죽을 사, 재 회. [풀이] 말라 죽은 나무와 불이 꺼진 재. 세상에 버림을 받은 불우한 몸. 생기와 의욕이 없는 사람을 비유적으로 이루는 말",idiom139
idiom,更互演繹(경호연역),"바꿀 경, 서로 호, 펼칠 연, 늘어놓을 역. [풀이] 갑을 쌍방의 이론을 듣고 대조하려 늘이고 넓히어 설명하는 것",idiom140
idiom,曲高和寡(곡고화과),"곡조 곡, 높을 고, 조화로울 화, 부족할 과. [풀이] 곡조가 높을수록 화답하는 사람도 적다. 재능이 뛰어난 사람일수록 그를 추종하는 사람은 적은 경우를 비유하는 말.",idiom141
